id,listPrice
RE_015303,268061.84
RE_008698,226406.44
RE_011010,726003.7
RE_002166,365756.8
RE_011621,892273.0
RE_007879,249230.38
RE_009422,371616.25
RE_003329,125470.73
RE_009058,4.4571505e+06
RE_006556,499687.1
RE_003386,798556.2
RE_014851,707611.0
RE_004499,580189.9
RE_010985,298971.12
RE_012182,1.4934035e+06
RE_009816,791008.44
RE_014235,361693.22
RE_008576,807169.1
RE_004792,505828.06
RE_005579,425868.12
RE_017330,494231.66
RE_017387,184830.9
RE_006678,520839.66
RE_005195,370004.38
RE_009567,691895.2
RE_004025,726286.25
RE_016107,2.2752e+06
RE_010800,237095.53
RE_002556,624662.2
RE_004586,1.757791e+06
RE_007474,93540.4
RE_000564,359798.97
RE_013924,1.2039368e+06
RE_011249,4.9254455e+06
RE_008640,301836.56
RE_008764,501525.62
RE_015161,2.4679005e+06
RE_016257,491967.38
RE_015087,347452.66
RE_012333,864710.1
RE_001883,416888.53
RE_008143,672180.4
RE_003764,427257.75
RE_009994,425806.4
RE_000923,582568.44
RE_013613,186500.27
RE_000533,435939.47
RE_005757,101109.92
RE_004359,241867.55
RE_016185,732489.56
RE_000708,437234.78
RE_007358,260903.45
RE_009183,352286.7
RE_010170,330901.3
RE_017452,702237.6
RE_005497,238661.08
RE_010214,3.698379e+06
RE_001402,274213.66
RE_016248,1.176255e+06
RE_005833,1.0065072e+06
RE_016062,492557.0
RE_004071,1.6673679e+06
RE_013065,343582.6
RE_009664,555538.25
RE_000935,475087.62
RE_015324,407462.44
RE_013720,629405.4
RE_002320,819748.06
RE_016480,1.330856e+06
RE_009687,654094.3
RE_008884,39155.85
RE_001169,457527.78
RE_003777,750198.4
RE_003725,975855.6
RE_005204,51488.418
RE_008629,615741.1
RE_007160,433361.6
RE_000793,234930.94
RE_013843,702356.1
RE_001702,429077.28
RE_011141,686271.25
RE_000437,892371.75
RE_009890,160430.81
RE_000559,242515.66
RE_015334,305537.0
RE_001801,243715.95
RE_004743,3.017648e+06
RE_000973,340844.1
RE_010420,1.0864469e+06
RE_012192,887670.25
RE_009224,980518.1
RE_015190,309857.28
RE_009369,219224.12
RE_004386,1.0539779e+06
RE_002288,456151.06
RE_013706,474249.25
RE_004911,862016.9
RE_013977,677601.6
RE_000463,145115.08
RE_012153,618572.2
RE_004172,1.1010151e+06
RE_015108,183524.45
RE_015839,501725.6
RE_017451,897225.56
RE_015918,61495.016
RE_014239,302464.75
RE_016870,82356.89
RE_010727,226196.45
RE_005174,505734.0
RE_004091,420926.66
RE_010706,488133.72
RE_003899,838579.9
RE_017148,941411.3
RE_014866,646119.5
RE_013258,642937.94
RE_008600,3.3524802e+06
RE_017251,118918.5
RE_004259,323189.44
RE_015044,338857.97
RE_017108,246193.81
RE_001324,1.488383e+06
RE_015638,417510.8
RE_012019,374962.6
RE_006426,831168.06
RE_015335,688374.06
RE_005783,476089.97
RE_015202,442336.03
RE_014906,245993.16
RE_007112,455280.53
RE_012766,1.4096619e+06
RE_014250,416374.78
RE_000817,454834.84
RE_009963,866891.56
RE_003644,258922.2
RE_000560,180002.38
RE_009705,236481.97
RE_012044,6.2310215e+06
RE_017068,688291.3
RE_016988,158144.02
RE_008436,943069.2
RE_013540,480357.4
RE_014700,385112.66
RE_013392,1.0677461e+06
RE_001225,57508.605
RE_016693,663747.56
RE_008455,301174.38
RE_011737,336915.22
RE_009367,610898.75
RE_006175,832648.5
RE_007830,177164.7
RE_004177,93657.87
RE_003982,402639.3
RE_014797,184332.73
RE_018244,551177.1
RE_000911,267529.1
RE_017703,353226.66
RE_016817,512436.75
RE_013464,237746.94
RE_015003,196178.58
RE_000734,528210.4
RE_004341,458648.78
RE_009884,952467.5
RE_005533,127501.2
RE_005816,223200.72
RE_006979,273258.47
RE_007162,364976.3
RE_017742,212627.66
RE_015703,495458.66
RE_011681,2.8284205e+06
RE_014382,563041.2
RE_015952,506155.22
RE_007296,753690.0
RE_014996,596408.1
RE_016507,253141.44
RE_013830,1.0513538e+06
RE_015466,434543.56
RE_005009,756344.06
RE_017638,666191.7
RE_002546,264373.44
RE_013780,529374.3
RE_006552,760648.75
RE_017668,172071.42
RE_010396,303995.7
RE_001373,1.5780828e+06
RE_012063,1.7127999e+06
RE_016319,689454.8
RE_015314,779996.6
RE_013542,171487.72
RE_013183,1.0388162e+07
RE_003022,535956.75
RE_014273,274243.75
RE_014513,770755.75
RE_011502,655355.0
RE_005754,196430.75
RE_010186,451813.34
RE_011831,1.4794321e+06
RE_006040,412691.5
RE_006409,344827.7
RE_003356,238590.3
RE_017048,1.9336754e+06
RE_017354,419203.66
RE_014168,415476.75
RE_012018,124786.836
RE_014613,608565.2
RE_015019,754991.4
RE_006018,694464.8
RE_011493,298840.88
RE_014112,2.3085885e+06
RE_002848,1.0592601e+06
RE_013263,13406.552
RE_008104,457897.94
RE_008972,1.7328312e+06
RE_017334,422362.22
RE_014884,422904.3
RE_000943,942531.56
RE_000140,1.0939065e+06
RE_004936,324185.6
RE_010839,1.146764e+06
RE_004537,1.3155028e+06
RE_015106,585992.56
RE_011150,731085.4
RE_012152,1.4158704e+06
RE_002782,994517.3
RE_008571,2.0849518e+06
RE_012047,493117.72
RE_016745,385158.56
RE_015126,447169.6
RE_008307,474127.62
RE_002513,490191.94
RE_015034,549479.3
RE_009714,383501.16
RE_015628,211791.22
RE_003068,494936.8
RE_008293,204524.3
RE_007984,224971.27
RE_012364,366439.75
RE_000454,2.405764e+06
RE_008865,1.2647061e+06
RE_001192,293138.44
RE_015962,1.2295444e+07
RE_003772,524302.25
RE_001758,105362.766
RE_002409,401285.34
RE_000886,33822.277
RE_011261,7.5447225e+06
RE_006870,436105.78
RE_013819,532792.5
RE_003038,74833.69
RE_015973,727953.25
RE_003598,277298.4
RE_006871,602828.75
RE_004866,914318.2
RE_006783,650313.9
RE_003620,1.0676912e+06
RE_012261,266170.62
RE_009057,1.6496092e+06
RE_010439,987981.3
RE_007388,305906.4
RE_001614,1.063904e+06
RE_008941,245623.47
RE_004847,100337.05
RE_016275,721807.6
RE_009067,400984.66
RE_002770,495095.9
RE_016091,1.1786681e+06
RE_006344,613082.7
RE_011213,974902.2
RE_014896,354444.8
RE_004478,595762.94
RE_000757,206534.55
RE_008515,519468.06
RE_010693,513634.47
RE_016971,405560.47
RE_013311,228285.78
RE_000861,921759.06
RE_003558,162377.52
RE_012025,3.8874808e+06
RE_000130,350046.9
RE_001601,743907.5
RE_001301,58777.82
RE_000092,256224.11
RE_010205,363846.84
RE_000877,2.1086695e+06
RE_009315,344362.34
RE_007011,668130.94
RE_012629,102705.33
RE_015662,541090.94
RE_009799,3.8190948e+06
RE_017248,660160.0
RE_005254,836429.75
RE_009888,358521.7
RE_014094,179779.69
RE_010958,1.7306348e+06
RE_001241,4.256313e+06
RE_008914,308907.22
RE_000893,1.4129864e+06
RE_012460,1.7514608e+06
RE_018053,225380.78
RE_007960,329158.6
RE_001599,927253.7
RE_001088,443276.47
RE_004509,447691.47
RE_005173,873612.4
RE_004435,1.6239988e+06
RE_012167,443839.1
RE_011398,237837.88
RE_001699,426781.7
RE_001811,207076.92
RE_001423,548911.06
RE_013875,1.2482815e+06
RE_008362,551281.25
RE_016249,443271.84
RE_006666,471519.03
RE_009520,1.1158235e+06
RE_015284,292938.06
RE_008989,1.6179405e+06
RE_006130,680872.9
RE_000035,323015.97
RE_011087,389316.84
RE_014134,3.0272522e+06
RE_011350,2.0048222e+06
RE_013825,229608.05
RE_000499,169807.1
RE_003818,344177.5
RE_005137,339499.75
RE_006364,528768.3
RE_016911,205057.48
RE_010494,365870.22
RE_000972,139634.05
RE_016748,381712.84
RE_005949,3.2717268e+06
RE_004582,786808.0
RE_017269,297960.38
RE_006803,1.1631668e+06
RE_000541,655058.8
RE_007403,2.0170115e+06
RE_016614,329912.53
RE_003741,307879.62
RE_012661,843045.44
RE_002185,1.1444948e+06
RE_005948,402547.16
RE_017481,636223.6
RE_006220,162102.11
RE_007949,407177.72
RE_000656,587417.6
RE_014748,244374.14
RE_015859,305873.44
RE_002346,13464.8955
RE_013852,662875.9
RE_002662,82769.56
RE_014342,7.142464e+06
RE_008953,528664.94
RE_018119,69615.5
RE_012077,785570.1
RE_006448,379285.25
RE_000635,498780.6
RE_005909,1.3233294e+06
RE_011842,615600.8
RE_005465,243701.31
RE_001375,756521.5
RE_016810,822837.2
RE_007615,341383.47
RE_012222,212823.42
RE_003040,1.8328441e+06
RE_001906,1.0076924e+06
RE_016819,44824.53
RE_003338,568683.2
RE_008078,465204.62
RE_002439,525316.75
RE_005460,800316.56
RE_006619,604495.4
RE_000872,581488.3
RE_013457,72855.85
RE_003256,456593.25
RE_016943,1.4932041e+06
RE_015389,242148.89
RE_016596,458410.03
RE_009845,1.4602216e+06
RE_008205,96231.15
RE_012967,169857.78
RE_013801,686512.8
RE_003085,251397.22
RE_003649,859605.8
RE_004592,296819.12
RE_014891,271103.25
RE_016657,190848.02
RE_012783,4.220223e+06
RE_013750,629969.9
RE_007735,4.8925855e+06
RE_016203,501550.97
RE_003379,879322.2
RE_004179,258230.5
RE_012558,507415.7
RE_011687,342236.22
RE_016034,988256.5
RE_010755,480719.0
RE_013949,542680.56
RE_000828,1.9629224e+06
RE_010906,701926.25
RE_013480,510714.53
RE_012388,183675.9
RE_004132,396725.6
RE_012310,768292.1
RE_003744,342684.3
RE_001807,6.973284e+06
RE_002172,4.1756845e+06
RE_012589,1.3956619e+06
RE_010589,1.0599321e+06
RE_004264,294152.75
RE_016664,419166.1
RE_001235,1.6213942e+06
RE_009592,180439.11
RE_013271,433309.53
RE_002323,847592.94
RE_004795,5.891047e+06
RE_014396,469699.12
RE_000955,790683.4
RE_003912,741612.44
RE_001314,160038.1
RE_012521,427728.66
RE_007875,469633.72
RE_007374,582636.8
RE_010897,2.26531e+06
RE_014939,193531.11
RE_005501,457579.72
RE_001345,260743.52
RE_007454,674607.25
RE_004276,540400.94
RE_012942,305844.84
RE_008926,1.03161075e+06
RE_015175,293033.06
RE_008031,685254.3
RE_015297,349181.7
RE_009291,507225.06
RE_001778,543313.4
RE_007863,309438.25
RE_014449,368203.2
RE_012922,354009.72
RE_012136,423712.94
RE_006160,3.4856458e+06
RE_000577,1.188257e+06
RE_005974,397122.3
RE_002607,7.9346295e+06
RE_006055,357270.78
RE_013393,40357.97
RE_003341,281242.22
RE_014466,1.1258606e+06
RE_007294,1.4352694e+07
RE_018104,207908.81
RE_001963,2.4079352e+06
RE_011918,523895.4
RE_007839,795861.0
RE_006824,945868.6
RE_009125,665517.25
RE_013757,1.4248932e+06
RE_006997,5.508667e+06
RE_001499,261394.08
RE_009427,180209.02
RE_015734,784698.56
RE_006417,226415.08
RE_004940,721945.3
RE_004662,158049.78
RE_016992,3.692388e+06
RE_004625,219515.75
RE_017340,440110.94
RE_003284,244585.62
RE_002395,321361.34
RE_007513,372025.1
RE_009280,204625.17
RE_010266,961426.6
RE_009666,700965.6
RE_003233,1.4618897e+07
RE_008879,982351.7
RE_001170,706320.56
RE_015409,883179.75
RE_011665,277849.8
RE_015883,293531.78
RE_009039,485997.94
RE_009258,484274.06
RE_014427,314381.38
RE_017101,85041.25
RE_000648,831550.25
RE_012270,379588.84
RE_002740,368834.72
RE_007253,108008.08
RE_011248,3.35792e+06
RE_003007,2.6867635e+06
RE_001843,116964.56
RE_007441,544107.75
RE_016509,128322.3
RE_011193,185027.36
RE_017713,1.0316049e+06
RE_001939,681410.06
RE_016476,461889.97
RE_003769,320402.28
RE_001583,331266.66
RE_014595,1.00326894e+06
RE_007639,145076.47
RE_015949,600825.6
RE_017468,3.1406778e+06
RE_014719,743762.8
RE_018065,2.0488354e+06
RE_003377,770777.06
RE_011824,1.4678546e+06
RE_005987,1.5440895e+06
RE_002736,531965.94
RE_010242,2.0014065e+06
RE_015068,139793.14
RE_012137,308343.88
RE_002673,641424.6
RE_007743,444559.66
RE_003894,332867.8
RE_005622,1.1249108e+06
RE_017961,1.0961194e+06
RE_012075,2.587201e+06
RE_012298,1.319521e+06
RE_015394,1.2173189e+06
RE_015443,920380.0
RE_016501,103301.99
RE_018252,223319.73
RE_007137,399505.2
RE_003629,510724.28
RE_008834,5.7719435e+06
RE_001220,2.0628831e+06
RE_002670,128934.914
RE_015005,556954.6
RE_007998,1.1032224e+06
RE_008378,169153.94
RE_012502,835097.06
RE_016294,78736.01
RE_008235,728932.06
RE_004205,613201.4
RE_003928,277322.22
RE_012686,408919.12
RE_005231,441523.47
RE_014512,175250.19
RE_001364,247368.45
RE_008689,579283.2
RE_015958,425691.5
RE_012029,376689.44
RE_005638,572803.56
RE_007638,777568.0
RE_013885,4.428221e+06
RE_010056,299774.25
RE_015403,313787.38
RE_015572,303641.9
RE_007655,752138.3
RE_014056,4.997502e+06
RE_004746,621036.44
RE_007496,683163.0
RE_012851,781016.4
RE_012412,996578.5
RE_012989,178776.42
RE_005218,614262.56
RE_004325,632713.6
RE_016026,207954.23
RE_018269,121865.555
RE_000746,424018.12
RE_000595,519950.8
RE_012672,774749.3
RE_016951,522499.8
RE_010790,934640.3
RE_006366,275368.84
RE_013622,752056.56
RE_018255,257090.1
RE_007650,290457.78
RE_010942,422456.88
RE_013633,1.2644291e+07
RE_011649,157065.88
RE_010821,1.1942874e+06
RE_005602,1.1765064e+06
RE_003687,155629.27
RE_004899,388026.2
RE_004427,105121.484
RE_003638,583686.8
RE_002071,2.4134645e+06
RE_007520,1.5931409e+07
RE_014953,784453.2
RE_009627,419201.66
RE_016121,149341.94
RE_004004,7.6140195e+06
RE_010177,2.2200865e+06
RE_007331,1.7168246e+06
RE_002773,256140.8
RE_006348,725417.5
RE_006469,472645.94
RE_004027,889045.3
RE_017718,321183.03
RE_007381,199413.77
RE_008510,1.1634152e+06
RE_017605,490929.25
RE_007250,696481.06
RE_005358,1.5013746e+06
RE_016730,259066.95
RE_011062,79623.27
RE_011295,160522.48
RE_004116,186251.95
RE_017485,396769.12
RE_001665,837433.8
RE_008627,123690.03
RE_017532,7.2467335e+06
RE_014740,124106.9
RE_002653,255288.22
RE_010843,1.00623844e+06
RE_011445,273892.97
RE_011326,165984.27
RE_007736,2.665245e+06
RE_006804,1.7367705e+06
RE_012340,130902.17
RE_005103,716736.4
RE_005528,409385.03
RE_000489,139435.62
RE_010371,548710.06
RE_015902,835877.1
RE_011612,563531.6
RE_016668,428581.62
RE_008417,644685.94
RE_017476,188186.67
RE_012862,293638.44
RE_009120,193213.9
RE_016590,959830.7
RE_000390,335526.2
RE_003223,792729.5
RE_007310,204465.98
RE_001412,1.2040929e+06
RE_007339,583310.06
RE_002553,2.9196268e+06
RE_012215,143241.66
RE_017418,475870.75
RE_006254,5.393991e+06
RE_015042,547281.25
RE_004099,560105.25
RE_000275,670219.7
RE_013982,855185.44
RE_010998,267271.53
RE_002434,1.272694e+06
RE_009043,402296.94
RE_010819,302601.5
RE_014000,448888.1
RE_009244,174046.3
RE_016242,693620.2
RE_012573,409461.16
RE_017783,597751.44
RE_006025,481343.8
RE_002648,334837.66
RE_000055,655319.4
RE_012083,350142.06
RE_006284,1.1290895e+06
RE_015091,189268.56
RE_006063,296130.38
RE_013213,507562.8
RE_011219,535660.9
RE_007517,151437.47
RE_013364,350499.2
RE_011677,429126.0
RE_017799,523736.56
RE_012992,176441.53
RE_009875,1.3401675e+06
RE_005687,8.398954e+06
RE_003648,351188.12
RE_008395,3.020415e+06
RE_005325,9.776138e+06
RE_015236,1.717442e+06
RE_000031,157604.55
RE_014065,395096.38
RE_012346,116841.26
RE_015154,504413.25
RE_016725,328374.44
RE_008290,440989.03
RE_008793,178530.23
RE_017165,173017.11
RE_002831,727547.94
RE_009741,162834.67
RE_012553,789504.2
RE_002197,330501.1
RE_015222,1.3047862e+06
RE_014321,665647.4
RE_002850,379637.34
RE_014526,251835.86
RE_009111,1.0133242e+06
RE_011713,658265.1
RE_010115,527977.2
RE_004830,886206.1
RE_010403,938731.6
RE_017533,408980.38
RE_010822,257538.42
RE_009442,211199.64
RE_012932,558338.4
RE_004507,143738.53
RE_004062,247971.69
RE_008993,2.8142302e+06
RE_016043,649056.1
RE_006662,839013.44
RE_012890,636952.75
RE_009076,1.1874868e+06
RE_018228,353989.44
RE_008323,229569.3
RE_005375,31404.197
RE_008354,926619.9
RE_005604,472099.47
RE_017494,53482.11
RE_007445,1.4630248e+06
RE_003844,1.0828699e+06
RE_016728,400909.34
RE_009568,920801.44
RE_000836,888444.4
RE_004560,647377.75
RE_011084,47402.703
RE_014769,1.1078625e+06
RE_010077,634578.44
RE_000050,1.0353768e+06
RE_018035,703515.2
RE_018095,1.247565e+06
RE_013394,589298.44
RE_001687,718106.8
RE_009733,309206.7
RE_000849,537283.75
RE_016637,551493.1
RE_016934,660695.3
RE_011593,873431.6
RE_003692,137831.39
RE_010620,593159.06
RE_013717,323766.62
RE_017482,626636.5
RE_003146,203289.47
RE_011194,420669.44
RE_012105,459124.5
RE_003841,772091.75
RE_008260,427135.53
RE_007504,549830.5
RE_015183,557227.2
RE_006581,130580.36
RE_005188,387424.94
RE_014480,382894.88
RE_001493,298482.56
RE_005866,255032.95
RE_013414,305688.84
RE_016939,246054.86
RE_013112,427703.75
RE_002938,982482.8
RE_012015,364185.66
RE_004558,1.387344e+06
RE_005958,503394.44
RE_013384,311882.2
RE_007208,607143.8
RE_004296,331314.03
RE_000696,242824.38
RE_007858,629419.2
RE_009882,74140.86
RE_011890,228902.08
RE_003061,2.4240778e+06
RE_000394,466403.6
RE_013679,115713.38
RE_001356,653402.25
RE_001773,3.3883482e+06
RE_004747,264745.1
RE_015993,127795.805
RE_008864,262488.25
RE_011765,2.0407056e+06
RE_013647,316108.25
RE_002873,599751.1
RE_014014,900191.06
RE_000827,947784.75
RE_013159,791848.5
RE_011499,221032.67
RE_017129,296997.22
RE_008029,1.03192856e+06
RE_009631,753492.4
RE_011315,993110.8
RE_014834,55885.277
RE_008666,487524.72
RE_018124,180411.58
RE_010756,581091.94
RE_006673,316480.78
RE_001862,1.3861445e+06
RE_008918,252893.39
RE_014406,2.5261505e+06
RE_016601,2.083455e+06
RE_004283,76297.3
RE_009373,233846.81
RE_009689,249129.86
RE_000882,339142.16
RE_002520,584762.1
RE_013573,2.1055668e+07
RE_008135,452964.4
RE_000332,1.0004728e+07
RE_007509,952618.3
RE_018178,272046.75
RE_014309,767917.8
RE_011570,628209.0
RE_014499,740383.56
RE_012255,416360.88
RE_014401,1.0574534e+06
RE_013859,3.3148198e+06
RE_016274,66874.95
RE_013434,863489.7
RE_009501,602293.75
RE_009317,1.9386036e+06
RE_005002,936269.3
RE_011672,399609.2
RE_005369,541281.9
RE_011609,691008.94
RE_008785,1.4270105e+06
RE_015517,453165.3
RE_015795,309310.5
RE_001298,466169.7
RE_000118,583641.75
RE_017539,81085.695
RE_001868,3.508367e+06
RE_007197,904686.1
RE_012078,484355.8
RE_011686,394532.34
RE_007026,395435.66
RE_004897,515647.75
RE_015581,1.4061226e+06
RE_009452,483199.62
RE_009757,864297.9
RE_012440,240869.22
RE_003466,945750.5
RE_008057,746180.5
RE_000661,511537.34
RE_005601,241844.94
RE_003683,4.8549555e+06
RE_015873,824517.44
RE_007832,181696.39
RE_015614,1.2743799e+06
RE_017512,488320.44
RE_008230,568935.94
RE_001685,763304.06
RE_006793,407701.5
RE_004736,466725.28
RE_013084,1.2589564e+06
RE_011592,718094.5
RE_004320,316529.06
RE_013141,459767.28
RE_001637,671651.7
RE_012155,2.963741e+06
RE_016842,447820.84
RE_010769,581564.25
RE_008683,151005.25
RE_003514,427864.1
RE_014276,277026.7
RE_016399,20252.76
RE_002485,653755.06
RE_012353,782542.56
RE_001477,220281.42
RE_005882,781306.2
RE_012926,303468.78
RE_007113,584991.4
RE_002928,631054.0
RE_001694,476292.53
RE_003110,231430.97
RE_006007,111001.04
RE_016313,635356.56
RE_015501,339473.84
RE_004246,358818.25
RE_012357,259603.89
RE_009121,169033.8
RE_004915,104224.56
RE_009634,1.1678606e+06
RE_000665,534363.4
RE_001390,636909.06
RE_002411,483867.8
RE_014684,383672.72
RE_004167,472592.28
RE_000285,558280.4
RE_008743,2.3980535e+06
RE_009584,420331.38
RE_007433,337844.78
RE_000984,483988.72
RE_000959,151231.38
RE_003144,905722.9
RE_002403,984358.56
RE_015639,538271.5
RE_007017,284050.7
RE_017144,487711.7
RE_008390,423836.6
RE_015755,509039.38
RE_017963,677199.1
RE_014990,234741.25
RE_004547,240036.58
RE_006924,724853.9
RE_006419,418258.03
RE_008063,986770.4
RE_001726,5.8080615e+06
RE_002560,990150.75
RE_013569,836618.0
RE_017160,1.5486628e+06
RE_008494,743201.94
RE_004790,257650.94
RE_008586,477762.88
RE_005314,568236.44
RE_007135,135820.6
RE_016530,68711.39
RE_017169,258758.3
RE_002752,375489.0
RE_002929,241036.97
RE_008788,290691.66
RE_013148,1.7683636e+06
RE_006865,1.00199244e+06
RE_011032,83675.46
RE_009928,198973.98
RE_011631,521366.94
RE_002047,203270.47
RE_006797,66207.68
RE_017795,932628.06
RE_007472,518190.0
RE_016197,116653.76
RE_010006,547842.06
RE_001896,694656.9
RE_003016,664164.9
RE_008960,129697.07
RE_017752,987071.56
RE_002222,210798.0
RE_003414,547483.75
RE_007769,3.174567e+06
RE_004262,555073.25
RE_018240,137516.94
RE_015836,286756.72
RE_004703,152377.97
RE_010948,987222.2
RE_008541,198404.2
RE_005168,1.3856039e+06
RE_000058,2.078551e+06
RE_000344,1.03281175e+06
RE_003588,1.3772199e+06
RE_000674,489530.4
RE_016805,791478.56
RE_005680,384466.8
RE_005334,5.012729e+06
RE_006817,118367.58
RE_000393,385157.1
RE_013399,502106.12
RE_003157,533255.6
RE_000335,2.363876e+06
RE_006073,209035.5
RE_003134,422456.06
RE_017020,469135.5
RE_013286,767060.0
RE_006176,6.729686e+06
RE_005612,621632.5
RE_008238,255935.19
RE_005415,674406.5
RE_003665,1.1439186e+06
RE_010663,622062.5
RE_005253,1.0419858e+06
RE_007911,603358.44
RE_012437,644932.56
RE_005834,407295.38
RE_014861,453213.28
RE_017954,2.5442498e+06
RE_001662,2.2845778e+06
RE_014476,31616.15
RE_013521,328626.0
RE_001533,696528.9
RE_007580,531794.5
RE_002904,360272.44
RE_018164,1.1812654e+06
RE_003897,469996.66
RE_005632,355962.75
RE_016952,386971.5
RE_015712,1.5656616e+06
RE_002784,559372.4
RE_010789,710264.0
RE_004815,456015.78
RE_005235,498429.66
RE_006585,338122.28
RE_013976,1.0434964e+06
RE_002276,407829.44
RE_016283,108224.61
RE_007115,426546.5
RE_000725,554626.7
RE_005742,1.2090639e+06
RE_006085,1.7557102e+06
RE_012195,702956.56
RE_017109,138670.6
RE_008497,186659.52
RE_000412,623169.25
RE_016542,1.327645e+06
RE_004159,986347.94
RE_005921,977476.3
RE_001464,1.6677384e+06
RE_002989,324711.6
RE_001823,615795.2
RE_009024,494686.7
RE_001724,1.6050206e+07
RE_015166,459312.8
RE_009371,729921.25
RE_008544,394017.6
RE_005175,315748.8
RE_018011,470730.97
RE_004973,494898.56
RE_013228,759077.7
RE_011881,278983.06
RE_009438,316324.78
RE_009384,407682.06
RE_005918,5.75961e+06
RE_001579,111077.6
RE_017812,1.1343056e+06
RE_000615,121970.9
RE_002656,739469.75
RE_003454,2.4414432e+06
RE_007533,706486.3
RE_016156,723547.1
RE_012395,291185.28
RE_015523,73773.88
RE_006332,1.00220844e+06
RE_001847,486805.06
RE_014629,392441.4
RE_015391,1.0110027e+06
RE_012695,241175.16
RE_008860,308972.34
RE_012873,620883.06
RE_002188,510474.47
RE_000784,344700.78
RE_014154,929464.44
RE_016661,212755.23
RE_012646,355237.7
RE_003660,937010.75
RE_006167,431845.44
RE_006471,753896.3
RE_010173,604919.25
RE_009213,1.1624648e+06
RE_015329,1.8181664e+06
RE_001299,510312.88
RE_010088,233355.58
RE_016539,343545.9
RE_008155,1.1682729e+06
RE_005737,682703.8
RE_014735,952712.8
RE_010506,1.0571409e+06
RE_001782,231636.1
RE_011113,861411.2
RE_011011,1.1583966e+06
RE_003608,530696.1
RE_008708,320267.25
RE_002647,931563.1
RE_017731,396634.8
RE_015159,795015.94
RE_009485,196226.47
RE_011727,649523.6
RE_017896,752962.94
RE_009163,113711.54
RE_013682,864933.6
RE_015470,457486.34
RE_008164,439226.62
RE_009706,574709.4
RE_014441,467999.6
RE_012564,398341.78
RE_004043,2.3462678e+06
RE_001714,72629.07
RE_016676,420951.97
RE_010969,473232.72
RE_006026,526919.9
RE_011664,4.2142265e+06
RE_005752,209492.12
RE_013973,1.334851e+06
RE_006754,630710.44
RE_016092,146499.34
RE_003892,320915.44
RE_005242,386529.62
RE_016771,432688.88
RE_006053,42914.133
RE_014428,632042.4
RE_004115,605345.1
RE_000388,490784.6
RE_016922,541600.5
RE_003189,130296.24
RE_002461,1.1799221e+06
RE_002218,772277.3
RE_005224,906869.0
RE_011524,497428.66
RE_004794,298911.56
RE_011402,406446.78
RE_014692,143956.39
RE_000159,253644.81
RE_003162,212120.3
RE_010688,2.6198385e+06
RE_007154,912888.4
RE_008335,3.2903382e+06
RE_002428,825647.4
RE_015283,195601.88
RE_016566,1.0528356e+06
RE_008682,431476.56
RE_009614,813735.75
RE_008246,634398.75
RE_000500,532090.25
RE_001457,94025.06
RE_017460,537257.1
RE_009832,228552.2
RE_008626,560430.1
RE_014227,365100.94
RE_003539,427866.53
RE_004514,1.6608436e+06
RE_007036,332843.7
RE_013611,1.3501196e+06
RE_000149,2.0841208e+06
RE_001850,267846.16
RE_002878,402863.62
RE_015339,174382.08
RE_010479,231717.62
RE_008537,254900.44
RE_004562,601703.56
RE_004527,633581.9
RE_002012,923550.56
RE_007774,2.1161638e+06
RE_008380,314116.75
RE_011738,633305.2
RE_000545,1.01133444e+06
RE_000371,366973.75
RE_000654,489105.75
RE_009855,676736.9
RE_015784,503264.84
RE_001623,580078.1
RE_014473,618079.2
RE_016059,120867.375
RE_002641,75293.27
RE_011281,571006.44
RE_002337,2.0441415e+06
RE_011475,278667.7
RE_004457,698377.3
RE_010155,431843.38
RE_000100,1.5380698e+06
RE_003273,293142.9
RE_001902,471369.78
RE_004234,356015.38
RE_008728,534532.56
RE_006412,1.2548916e+06
RE_018028,303526.7
RE_002566,458297.7
RE_003782,581969.3
RE_006663,451127.47
RE_001188,994783.8
RE_000406,568333.5
RE_007662,293754.12
RE_005895,502631.72
RE_007097,884267.75
RE_014295,687540.8
RE_013347,881557.3
RE_001701,1.2500708e+06
RE_015640,1.3669428e+06
RE_018085,829686.3
RE_013491,1.9903459e+06
RE_007415,300925.44
RE_013267,752759.75
RE_002310,294431.75
RE_007341,453317.03
RE_003652,446638.56
RE_016474,905134.9
RE_004704,1.3792914e+06
RE_010643,624095.3
RE_005051,1.148456e+06
RE_000069,831674.75
RE_009849,71509.664
RE_005584,56344.23
RE_000829,728689.5
RE_004584,250623.3
RE_005125,864225.4
RE_000303,615237.5
RE_005264,264698.88
RE_003128,1.3461919e+06
RE_017301,622323.56
RE_002540,388181.28
RE_010438,99124.86
RE_000606,927761.44
RE_004147,5.8975335e+06
RE_016759,920739.06
RE_015996,483645.44
RE_013754,447167.03
RE_016795,66022.805
RE_013583,779407.0
RE_001425,963742.7
RE_010671,514237.8
RE_014947,662992.9
RE_007536,521005.6
RE_010793,790290.6
RE_013707,367782.4
RE_002632,126721.86
RE_015127,1.386745e+07
RE_015356,1.02201325e+06
RE_004741,441680.56
RE_013916,254238.88
RE_014085,44723.926
RE_015535,611228.56
RE_007776,241431.75
RE_010399,1.7892836e+06
RE_012372,452248.75
RE_001927,179900.61
RE_018048,355195.7
RE_001174,258001.81
RE_004008,142534.97
RE_013009,469691.06
RE_008157,181266.64
RE_003878,458507.53
RE_014581,740300.25
